label,text_a
0,真的不想承认自己胖了这个事实[泪]继续参加聚会切 我在#凤凰山公园(南门)# http://t.cn/zOg3taC
0,赞！//@Allen沃: [泪] //@veggieg://@一白张: 简单至美！ //@赵薇:[赞]
0,他这病唑多少奶也治不好[汗]她那病喂多少人也去不掉[顶]//@毕晓笛-飞凡耳:[晕]都病的不轻了 //@邓伟标:江西人就是有钱呀[哈哈]
0,一大早跑去医院排队，结果排到跟前告知要挂号的那个医生不出诊。就怕出现这种情况还提前给医院打电话确认那个大夫是否出诊，明确告知才去排队，结果白跑一趟不说，还没坐上班车！！！[泪]
0,高血压，高血脂，高血糖是吗？我都这样儿了还坚持上课???????????????精神可嘉[泪]
0,我觉得喜大普奔最高端大气！[画外]哎呦我擦！搜狗拼音都能直接打出来喜大普奔了，下一步是不是就是收入词典了啊//@小葵晒太阳: [晕]//@电影工厂:长见识了
0,这么复杂，我基本都不认识@powerlin //@爱旅行的加菲猫:[晕][抓狂]俺一道都不会，这门挂科了[汗]@singwoods @阿楠-9018 @Y哥尘缘 @魔王一笑@传说中的金刚 看你们能不能得满分[哈哈]，加油，加油[偷笑]
0,//@上海三联冯静:卖糕的，最近真火！自己曾经也买了这糕，死沉死沉的，导致死贵死贵的[汗]吃//@丁小瓞: niubility//@猫了个咪咪咪的: oh?卖糕的?[衰]
0,身心疲惫啊！[泪][泪][泪][泪][泪]
0,太热啦，这大太阳~怎么大周末的还堵车啊[抓狂]
0,过马路行人那个惊那个吓那个糊涂那个晕乎那个不知所措[晕]//@武汉晚报:#微报料#奇葩红绿灯……[汗]
0,要么就彻底装下去，要么就麻木吧。//@兀鹏辉: 素质太高了[泪]
0,一个长假过完改好的裙子要穿不下了[泪][泪][泪][泪][泪][泪][泪]@99刀哥的?吃货媳妇
0,!!!!!//@?是那???媛盼729Yusooday: 次奥//@世上奢望皆名TOHOSHINKI://@TV5XQ琪: //@允是在无法遮掩的_阳光: 好看！！！！！！！！！！！！！！//@mjjeje_JYJfrom?方神起: [抓狂]//@静静_F31226天锅我的底线: ！！
0,谁能告知西三环怎么了？南向北一动不动半个小时了[怒][泪][委屈]@平安北京
0,无法无天//@扈耀之:[怒][怒] //@刘毅:教头不是头，枪棒教头，也就相当于现在的射击教官、武术教练。//@端木赐香三糊涂:比大宋好些不？大宋的十万禁军教头的老婆还遭衙内调戏呢。//@宋祖法言: 你只能眼睁睁看着官二代糟蹋你的屁二代！//@金子art: [抓狂][话筒][话筒][话筒]//@王亚军北京: 官二代[怒]
0,。。。。//@金钺alan:MLGB//@濮yue: 我不得不替我爸妈骂句脏话！妈的！！！[怒][怒][怒] //@北京潮流杂志:[可爱]【摇号就是一笑话，摇到了都不是你的！】
0,《#我不是明星#》第二期即将于9月2日周一晚22:00给力来袭[抱抱][抱抱]谁会是第一个离开《我不是明星》舞台的嘉宾：是漂亮妈妈潘阳？还是付笛生任静爱子付豪？亦或是不管月初还是月末的陈月末？还是励志女孩申奥？其实小编真心不希望他们中的任何一位离开[泪][泪][泪]
0,整理旧杂志，女儿赶紧告诉我，千万别把她新买的《昕薇》杂志处理了，不敢相信自己的耳朵，又问了一遍杂志名称，说这也不适合你看哪。答：妈妈，我都多大了，必须得多关注时尚动向了！[抓狂]这让压根儿就不知时尚为何物的我，她的母亲，情何以堪？
0,白开水罕苹果    我天敌也[抓狂][衰][伤心][委屈]
0,内天，丁丁的神妈用这道悲催的考题折磨他儿子，可怜我10岁的小外甥舌头打结五秒钟，丁妈瞬间落寞了：“完了，这还犹豫呢，为了一个根本不认识的女人……”我去的，男人注定一辈子要被这道追命的问题一路掩杀么。[晕]
0,#跨年##湖南卫视# E神出来，微博都安静了，好久不见快把人唱哭了有木有！[泪]
0,我的生日餐[泪] 我在这里:http://t.cn/z8AUYIz
0,[黑线][怒骂]
0,回复 @阿淘淘东东:[泪]灰暗的路灯，总觉得散发着恐怖的气息，你能想象出来么 //@阿淘淘东东:回复@淘宝纯白:啊，木有路灯的？请个免费的保镖
0,发现自然醒的时间越来越早啊，是该开心呢，还是该开心呢！起不起呢，微纠结[抓狂][抓狂][抓狂]
0,回复@花开吾意:今天就可以了。 //@花开吾意:初十前能入住否？ //@花间堂lucy:狮子山上的问云山?做好了，挺漂亮的，开春之后找个时间来看看吧~  //@但斌:  //@花间堂lucy:[悲伤] 我站在村口，手捧仅剩的一块压缩饼干，等着你们~都立春了，还不来接我~  //@何少波:怎么看着象@花间堂lucy  ，你觉得呢？
0,今天效率低[泪]啥也没干[泪]
0,"内牛满面~~~[泪]  //@不加V:我知道你刚刚离京。傻孩子，没考上也可以睡我的 //@苏阳SySy:木姐姐!很遗憾,我没考上.但是我在北京玩了一个月.[害羞] //@不加V :不知道这孩子考上没 //@不加V :考上北大清华我给你操"
0,"根据测试，我的双重人格是,听说@朱增光 和@赵俊杰 是爆发型[偷笑]，@郭燕燕微博 @一图一字 和@超手兔 是情绪化型。不会吧？别突然间分裂另外一个人，我怕怕！[衰]你们去测试一下吧。  http://t.cn/zWP4cyb"
0,一点儿都不好笑[怒]
0,??咆哮哥??嗓子已经完全坏掉了[泪]
0,[抓狂]  //@安居客_江涛://@宫铃:??微博
0,好朋友从东北回来，号称雪中送碳带件礼物给我：“特好！又轻又软又保暖又显瘦！皮裤，特酷！”刚刚送到，我兴冲冲地打开一看，心一块块碎了。[伤心][伤心][伤心][伤心]
0,盼星星，盼月亮，第六季终于来了！！！！[泪][泪][泪]//@i生活大爆炸: TBBT开播+十 一放假！周五快点来啊！[得意地笑]
0,回复@新浪龙江旅游:哈哈，如果他们艾特成了河南旅游，你们就[泪]了吧，[嘻嘻][嘻嘻][嘻嘻] //@新浪龙江旅游:龙哥教他们@新浪龙江旅游 吧，啊哈哈哈[哈哈][赞]
0,恩～//@冷笑话精选:外表坚强内心脆弱的星座。。[伤心]
0,话剧《阴道独白》里的桥段。。 //@夏之仲伤:官人~我要！ //@思瑶叨絮://@珠海老周:哈哈哈 //@陈晓卿:复旦还有这个系哈？ //@刘春:[晕] //@郝汉:mark
0,[怒]加强治安@三摩地帮主: @平安北京 这事你们知道吗
0,在德里火车站的一晚，然后大家生病了在旅馆休息了一天[生病]今天去了风之宫殿和城市宫殿，只是观光的感觉。斋普尔的人民感觉不太友好，而且街上基本都是男人[衰]今天遇见这边的小孩子放学，两个大人专门拉线挡住各种车，让孩子们过道[心]今晚出发去孟买~期待好日子到来~[可怜]
0,你们几个姑娘家每天这样吐槽别人你们爸爸妈妈知道吗？[怒]//@麻宁:字字说中我的心声，全部槽点一致。人家都在张扬个性，你「以和为贵」，以为是劝架居委会大妈或是模范片儿警吗？！
0,PS 这狗软件真不是人弄的 我要好好攻破一下 一个狗软件还和我倔强？弄了2个小时 我决定还是用美图秀秀往上面加字好了~！PS 奴骚贱！ 什么狗图层我的妈呀~??[抓狂]
0,OMG! 以下的公司生产的胶囊可千万别吃啊！偶和偶媳妇儿几天前刚刚吃了几次阿莫西林，不会有问题吧？@粉丝三千 [泪][泪][泪][怒][怒][怒] //@孟霄sean://@特特laprincipessa: 老妈，家里有如下药品，要停止使用[呵呵]@特特潮妈 ！
0,以后不能买太瘦的裤子。胖一点就穿不上了[抓狂]
0,偶这不是走别人的路嘛，就这一阵乱世。往往好了，还不会玩了[偷笑]//@李正曦Sissi: 那你也不能进一只涨一只好么。。。你这个蛀虫！[哼]//@出版人宁宁: 我这一阵一直300来着[偷笑]//@李正曦Sissi: 回复@出版人宁宁:你你你。。。[抓狂] //@出版人宁宁:昨天进了300112，板了。
0,你们够了[?] //@Sugar芒果小奶昔:#深夜发吃报复社会#好饿呀，怎么能看到如此美味[可?][抓狂]
0,??微博：泉州，这座有着千年历史的古城，红砖古厝是其精华之一。随着房屋改造、自然损毁等，很多古建筑都从人们的视线中消失了。[悲伤][悲伤][悲伤]
0,怎么没有德黑兰的！！[泪]
0,[泪]//@慕容雪村: //@亦农: //@私家野史: [泪][泪]看了这微博你心痛不？不！私家一点也不心痛，唯有无言的泪奔！
0,都不敢说追求真相 只求媒体能客观的报道 究竟是什么力量让这么简单的事情变的这么困难。。。[伤心]
0,[抓狂] //@刘宇恒_tioman:悲剧的平均，我啥时候能拿到平均数[泪] //@IM徐菡:可恶的平均 //@梦溪澄澄:让人情何以堪
0,路上看见一灯箱指示牌，上写：交通诱导 系统正在调试中[晕][晕]难道不该是交通 疏导或指导 系统吗？这诱导二字很吓人啊，修好了也不敢照着走啊[抓狂][哈哈][偷笑]
0,[泪] 流着口水飘过~~~转~~
0,[哈哈]我们两个抱起可以抗多少级了//@001X9: 九级！[威武][威武][威武][泪][泪][泪] //@重庆人在北京:我能抗八级风[哈哈]
0,单位加班中，今天的计划是写一个15页左右的预研，全凭大脑想象，愁死我了，好消息是可以放大了声音听Alizee的歌，反正就我一人不扰民[泪] 我在#冠华大厦# http://t.cn/zOg1cHf
0,每逢佳节胖十斤～小伙伴们，体重还好不，同事再见面，夸?丰满圆润了没～外婆增重显著呀[抓狂][抓狂][抓狂]
0,现在是秋冬交季，四季不分！[抓狂]
0,也下得去手！可恶！[怒骂]
0,上当了上当了，累惨了，也没赶上飞机。[泪][泪][泪]又一天一夜没睡了。[打哈气][打哈气][打哈气][打哈气]。
0,[失望] //@赵径文:光合倡导微笑，但经营方式多年来没法让自己微笑。惋惜 // @Bonnie__Sun :我是走出那里的最后一个顾客，当店员在一群凶神恶煞的讨债商中淡定依然的为我结账后，我抬头看到她在微笑~
0,[衰]很扯[鄙视]
0,怀柔的雁栖湖，光门票34元（不含任何娱乐项目），目前园区施工，只能走小半圈，所有收费项目，让人望而却步，还好厕所免费[抓狂] //@墙根网-北京旅游门户:这是什么地方 @怀柔区旅游发展委员会
0,@宝贝刘小小 要来家里做客，高规格接待！[偷笑]兔子长颈鹿小熊粉色波点小毛毯..全都扔洗衣机甩干净太阳底下暴晒过的！（为此洗坏了一只毛绒猫咪[泪]）
0,[抓狂]最后80分钟！激动ING~[鼓掌]@主持人付玉龙粉丝团 你们在哪里？
0,拿起?就可吃啦。[?嘴] //@Fraisier士多啤梨:这么高级的食物是拿起来就可以吃吗？最悲催的事情不是吃不到美食，而是见到美食不会吃[泪]
0,好瞌睡！闹铃响着不愿摁掉，梦里是各种不用起床的理由！比如战乱需要躲避一动不动！后来想敌人拿刀逼我都不要起床！可是！好痛苦！[怒]谁发明了上班！
0,中国国民党，连小日本都打败了，还怕丫菲律宾？打丫挺的！！[怒]
0,[抓狂]又要等~
0,#玲子乐分享#女儿，是爸爸上辈子的情人[泪]，好有爱的画，感动！
0,offroad路段要是能再长一些就完美了~[泪]
0,亲爱的观众朋友们，当您在收看我们节目的时候，有木有从内心发出呼喊：我家要是能设计成这样就！好！了！[抓狂][抓狂]别急，像我们这么贴心的节目怎么能不顾及您心底的感受呢？[嘻嘻][嘻嘻]今年的《时尚家居》每月会有一期节目走进您家，只需1小时，就可享受免费的家居空间大变脸[抱抱]，详情请点图
0,[蜡烛] //@老宅的男:[蜡烛] //@法图麦的妈妈:[蜡烛][泪]
0,不愧我们采访到夜里三点[泪][泪]
0,西方园艺特别钟爱做迷宫！[晕] //@有鱼吃的-猫:一盘蚊香
0,农夫山泉//@Kenixy: @达芬奇的手指 //@天才瘦子小熊猫:@老-_-张 天天从家带水喝吧 [泪]//@好女不提当年?:已经一年多没在超市买过油了//@大掌柜victor: @惜夙墨
0,警察对于游客还是相当友好的，只有看到常驻的中国人，才会有什么淘气一下，“给买瓶水喝喝”//@大卫独夫DE吴志伟: 再达市，我也吃过晚饭后遛遛…结果，在鱼市拍摄时被警察逮住说：游客，这个时候这个地方，不安全！你住哪个酒店？我送你回去…[抓狂][心][爱心传递]
0,求助上海！ //@Yantinting:@齐秦  //@哈宝的爱之家基地:[抓狂] //@虚弱的Mr噱头:@上海爱宠领养家园 @好狗好猫义工团上海站 @孙孙孙大倩 @哈宝的爱之家基地 虹口区飞虹路公平路，求救！！！！！//@领养小铺: 【上海 - 虹口区 求助】
0,"回覆@MookBeauty:今曰?房休息一天, 唔?野了, 放心, 唔?post 蛋糕相[嘻嘻] //@MookBeauty:回复@OL醉??房: 又想起你的蛋糕了[馋嘴]…真?百感交集[委屈][抓狂][花心]… //@OL醉??房:看得出的美味！[花心]"
0,老爷一笔记本，太后一台机，两人个一个iPad，老爷一果4S，太后一三星。。。若同时都需要更新处理升级就[抓狂][抓狂][抓狂]外婆一个头三个大！！！同在帝都，家人面对面说话变少，全部变成文字音频视频交流，凑一起吃顿饭都变得难得[冷汗][冷汗]是该庆幸科技改变生活呢，还是感慨心的距离[闭嘴]
0,早就隔离蒙牛了！//@茅迪芳: 回复@金融猎头-Donmy李栋明:[怒][抓狂][弱] //@金融猎头-Donmy李栋明:厉害，蒙牛还有更毒的东西么？别叫牛奶了，直接做毒药吧。
0,[泪][泪][泪]哈林是有多喜欢莫愁啊[泪][泪][泪]关电视LOL去[抓狂]
0,迕逆！ //@其卡通王云飞:下手真狠，用东北话是混王八犊子  //@关皓天:[怒]你们也有老了的那一天！ //@张懿曼: 拳打南山敬老院，脚踢北海幼儿园~ 当代的大侠.你爹妈生的好儿子！~人渣！！！  //@志超没遛儿: 这几个逼孩崽子，我真就操他妈的了  //@富冠铭: 我承认看完视频后，老子手痒了……
0,?别字改了，老文科//@蘑小菇even:啥事儿都能让你整被窝里…//@懒人业余餐厅:整理菜单..好无聊啊[泪] 转个帖子娱乐自己一下.菜品开发.不是每次尝试都会成功的。泥鳅钻豆腐.依然还是个传说..泥鳅不是考拉舅妈.豆腐也不是你娃的被窝窝..钩钩手指就会钻的[来].笑死老纸?[哈哈][哈哈][哈哈]败不骄气不磊
0,每次父母吵架小孩都是个尴尬的角色，要不你俩躲出去，要不我出去。听人吵架最烦闷了[衰]
0,[晕] //@冯利玮_Sunny:// @飞来飞去的michael :无
0,哈哈，亮点在这姑娘穿的短裤 //@夏荷语燕: 就怕一转脸做鸟兽散//@轮滑风影: 看来要火 //@大头Cason: 也是我的菜//@小糖Miki: @汪梦viola: 我研究了研究。。最后知道以前是咱学校的！！ //@买内目一思:哎~~~差距啊！[泪] //@?雪?Laneve:同?是??少年 @买内目一思 你看看人家！[鄙视][鄙视]
0,//@万能的大熊:[吃惊] //@AKA小熊:哈哈，这是要出人命的[晕][汗]
0,回复@Lois执姿之手学雅思:好莱坞的编剧都写不出的剧本！马来隔壁你敢自己删自己的脸吗？ //@Lois执姿之手学雅思:马来个逼。你他妈把之前否认的消息全部承认了。卧槽。[怒][怒][怒][怒]
0,#立冬#真不敢相信，这就立冬啦[生病] 想想就能冷的不行，俗话说：“立冬不端饺子碗，冻掉耳朵没人管！”不想没人管的话就来这里瞧瞧吧http://t.cn/zjUJPJz，你最爱什么馅的饺子呢？香菜馅？西红柿馅？西瓜皮馅？还是甜鸭肉馅- -！。。。。。。。。？？？[晕]
0,这素质。。。。[衰]//@徐州地铁文化工作室: [哈哈]一箱24瓶。拿了几箱呀[馋嘴]一瓶1块钱差不多了，记得有童鞋说十块钱[嘻嘻]没那么贵@上局锡段 抄送
0,司机肇事之后逃逸，受害人昏迷一个多小时候醒来才自行求救……想都不敢想[怒]，这社会肿么了！我擦，我擦，我擦擦擦！
0,河南省的又一个大贪官！！贪污受贿26000000？！！！不止这么多吧……[怒骂][怒骂]
0,跳新疆舞！[带感][马到成功]//@声声入耳761: 我还是比较喜欢跳舞[挖鼻屎]//@迎风也三尺:学个鬼叫[哈哈]//@声声入耳761: 麻达木有[偷笑]//@迎风也三尺:那你跳个杰克逊吧[嘻嘻]//@声声入耳761: 请别出来吓唬人[杰克逊]//@迎风也三尺:[怒]//@声声入耳761: [笑哈哈]//@俺叫老鬼:回复@声声入耳761:[偷乐]
0,看它的小眼神，心里好酸～[泪]
0,[泪]这一段我哭了
0,[泪][泪]泪奔~
0,[威武]我还等着打包了~~~//@我是唐小琳: [??][??][太?心][太?心][鼓掌][鼓掌][鼓掌][鼓掌][鼓掌][鼓掌][失望][花心][花心][花心][鼓掌][鼓掌][鼓掌]
0,[嘻嘻]还有你就应该烧高香了好嘛，话说，书钱你都没给。[泪]
0,想起还没看过@江南 的《此间的少年》，于是在Kindle上搜索，出来的唯一结果居然是《悟空传》，我还能说什么呢，面对这份感天动地的爱情只能买下来《悟空传》了[泪]
0,更悲惨的是：给予了全心全意的信任最终却被事实晃瞎了双眼！ //@制片人万荣:[失望][思考][哼]
0,[晕]@小爷我是七少爷 你看你看
0,#邦资讯#用不用那么卖力啊大哥，上周日阿根廷突降冰雹，Mar del Plata市一名男子，心疼自己的车被冰雹砸，他！毅然跳上了车顶开始游泳动作保护自己的车啊！全然不顾世人的眼光，[泪] 我要是车我一定超感动的啊。视频：http://t.cn/zYl7yba
0,公民私有财产还有没有保障了？专家的情人老婆两年不碰能不能充公？！！[怒]
0,哎呀，没吃过……[衰] //@粽子满天飞:哎呀，我的最爱！！ //@爱潜水的小三卡:油墩子，哈嗲！[爱你]
0,天津的事？ //@天津电视台张龙:@草根jzf //@小蛮腰奶奶: [晕][晕]@老寒腿爷爷 要绑架吗？
0,今晨本宫突感凉意，伤风抱恙~[泪]
0,还他人清白吧[抓狂]
0,我只能说，哎呦我操@Channel__巍 @cici的cafe @Kaye33 @东东_完美音乐在线 @LCc二的进行曲 @曲甄-辫子  //@MINI叶猫子:[嘻嘻] //@美丽汇婚礼团队-杨子:[泪]
0,哈哈，现在没卡还进不了长沙广电的门了。[泪]
0,办公室的椅子还没来得及坐热，就接到指示，又赶往机场了。我可怜的小脸哟，每到一个地方，就出一排痘痘[泪][泪][泪]
0,@张小圈儿 @水洋 @曹增辉 @微薄小秘书 @新浪的各位大姐大哥大爷大牛  咱以后白天正当午的时候，能别折腾后台程序不？折腾可以理解，但是我评论丢了这事，算谁的~~[抓狂] [鄙视] [怒骂] [晕]
0,谁的指令？！[怒]  感谢邵队长~！[good] //@王论论：//@闾丘露薇：转发微博。
0,凌迟[怒]//@汪云青-1975:杀！ //@渡你过珠江:[怒][怒] //@中俊崔春婷:[怒]//@1句实话: [怒][怒]
0,刚租了套房，贵得要死，肉疼啊?[抓狂]
0,头疼得不行，颈椎也要罢工了。又回到很糟糕的状态。[悲伤]
0,[晕] //@有关部门V:@jimjun  //@黄琳calina:听说明天西溪山庄开盘，五千多一平米，一套上下两层一百九十方的一百一十万左右。。。@Justin-yang 对吧？确实涨跌不可估量 @凝结水晶 //@波菜: 博士@加加27 上次就没抢到，又开盘了？//@猫泽西:寰宇天下这么火，看来刚需确实多，当然也是滨江的新盘太少。
0,在Osteria di Passignano，某人预定品酒套餐。先参观了酒庄了解了一些知识，然后在这间据说是米其林一星的餐厅吃饭品酒，能看到桌上有多少杯子么...每人5杯[泪][晕]最后巧克力里居然是跳跳糖夹心...买了一瓶托斯卡纳产的橄榄油，异常清香的味道，回国做意粉用。
0,Fresh推??排??，??1800送三中?[嘻嘻][晕] 我在这里:http://t.cn/zQJK7YS
0,2分钟前一声巨响，@罗威尔 座位正上方的吊灯链断了，砸了下来，还好人不在座位上。[晕]
0,舍不得闭上眼睛阿，因为醒来假期就省最后一天了，不到24h了[泪]
0,哈哈哈哈哈//@云卷舒-金珠玉: [哈哈]//@程军Dominique: //@KIKIDODO滴大白围脖: [衰] //@查立: [嘻嘻]
0,oh no[泪][泪][泪] //@美眸精灵mimou:这可是求婚信物哎，意义重大，含泪转发！[泪] 明明，我们没有照顾好你！昨天眼睁睁的看着你东倒西歪的走向出租车时，心里就有一种不详的预感！
0,哇晒一号线西单站味道好麻辣乘客好生猛[晕]好高，的峰啊
0,戏曲1800字我都能写下去，为啥英语120字的作文我都写不下去[悲伤]
0,好吃[耶]//@艾窝窝瓜: 下周让陈仨单独请你~[爱你]//@阿斯顿飞索:[抓狂][泪][泪][泪][泪] //@刘小饭饭:香 怎么可以这样啊，给我留一口。[委屈]
0,@暴风轩少 //@性命海: 么，我刚装上，我估计我熟人都已经不玩了，妥妥的联通吧//@海盗小右: 咦看来你也是电信？[泪]//@性命海: 迅游跳转玩吧……//@海盗小右: 肯定是联通T T很多盆友在电信…555//@性命海: 右边在哪个服？晚上准备投奔去//@海盗小右: 右边乃现在有玩RO么？//@林慕枫MFLin: 这就是卡塔//
0,//@加州的阳光sally: @flynnfei @CatherineDuan的blog  //@青树根://@杨老板当家:[泪] 市场部的，深有同感 @唐钰? @很凉亭 @arbus1989 @三哥没带表 @唐钰? @沈梦哲_virgo @青树根
0,[泪][泪]我脾气多好呢真没还手 我在这里:http://t.cn/zTmEco3
0,人民的钱真好赚[泪]随便问两句就流程化拍片验血，120元就没了[泪]和我家猫看病一个流程啊@静默闹 @Michael_MediaV
0,[抓狂] //@厦门夜生活频道:[哈哈]笑抽筋了……
0,[偷笑] //@GG文迪：[衰]
0,电脑不能关机了[泪][泪]点关机它就重启[泪][泪]难道我以后都要靠断电的方式让它停止工作么[泪][泪]
0,儿呢…[泪] //@琢磨先生:好姐妹，一辈子。
0,越到关键时刻，越痛恨广告。[怒]梁的最后这歌唱得确实不错！
0,从后面开始找，越找心越凉[伤心] //@郑米饭:我才想起来你姓啥。。。[笑哈哈] //@scream-小羊:老大[酷]
0,我也来了；马丽上辈子的职业是清洁工，工资300啊。。。MD[衰]  //@潘小雍:领袖，我来了。。。潘雍上辈子的职业：二奶，工资：10000！靠啊………………
0,//@陈有西:同意王甫律师观点.//@N德赛先生Q: 它怕什么? //@癫痫道人B:[围观]//@胖牛姐5: [泪]大过节的，不得不转！[话筒]
0,#中国好声音四强曝光#我选择对四强很失望！神马玩意儿啊！从郑虹，到李代沫，再到邹宏宇，喜欢的选手一个个消失了，能让我坚持看中国好声音是是因为还有张玮和张赫宣，明儿晚上不用看了，省得找不痛快！[怒]
0,不论怎样，看到一个曾经叱咤风云的人这样倒在地上，多少有些伤感！//@西岳-布丁他爸:中央电视台正在报道说：卡扎菲是被北约的轰炸炸死的。额。消息真多。// @西岳-布丁他爸 : [晕]// @Feelling飞 : 卡扎菲抓到了。好衰啊！// @何以解愁唯有好酒 :[呵呵]还是你这动作快，央视到现在没给过一张图片出来。
0,[怒骂]
0,#比如唠叨与琐碎#连着两天约会取消！！这个世界还有没有节操有没有下限啊！！！[哼][失望][抓狂][衰][泪][xb压力]再这样我真的要叫全家桶了啊！！！[奥特曼]一直饿一直想吃东西一直空虚无以为继……我想边开会边吃全家桶有错么？！[泪流满面][打哈欠][挖鼻屎]
0,真TM无语[怒]
0,发现我不咋用淘宝的原因，就是我天天都在现实中淘宝，摸到实物的感觉真好：布袋装的卤味包、像牛肉粒的老中医黑糖、像红糖的冬瓜茶砖、腻在猪油中的油葱香、即食的台南油饭、装满大花生的大土豆、黄豆和菠萝同存的荫凤梨、黑豆荫酿的甘树子，眼花缭乱，很多不懂怎么吃[晕]@蛋蛋IN北京 来解答下啦[来]
0,"铁道部害死了32人，这只狗狗挽救了32人，它比铁道部可爱可敬多了！//@马伊?：//@邬君梅: [泪] //@君君_东田造型:动物善良,只会一心一意去完成它的使命！人太“聪明”,聪明才会无视亿万双眼睛,睁着眼说瞎话,居然不脸红！"
0,我要看厄！ //@LEIYA雷欧纳:T_T哭掉一升 //@Glueckspilz:[泪] [泪] [泪]
0,这哪个市的市长啊[晕]
0,《亮剑》重拍真是个悲剧[衰]
0,假期都过半了，我还以一顿大餐都没吃过呢，这破嗓子什么时候好啊[衰]
0,世界末日还没来，我就倒下了[泪]
0,会开呀开呀开...什么时候是个头啊？？？[泪] 我在:http://t.cn/zHKwlei
0,[泪][泪][泪]名媛啥呀…都25了…一会儿吃好吃的去赶紧收拾…我也得利利整整的哈哈哈…[兔子]
0,[汗]//@李开复:[衰]
0,介个适合埃及艳后[晕]
0,好开心，终于进入组织了，不用在作为一个餐饮业的游击队员了，8年的艰辛，感谢餐饮业的各位前辈栽培！此刻激动的心情无法表达。 [太开心][泪][太开心][泪][太开心]
0,cao。你们丫一个个的有了老公。都当贤妻了？大爷的。我也要老公[抓狂]
0,最近天天在外面飞，皮肤越来越粗糙[抓狂]，我决定下次一定要带着我的补水法宝，欧叔叔家的天使草水盈保湿面膜~这样就可以在干燥的机舱里面默默的用上三分钟，然后闭上眼睛睡会儿，研究研究旅行手册，再偷瞄一会小电影~嘿嘿[偷乐][噢耶]，长途旅行除了要带上充电宝，护肤的东东更不能落下哦?[推荐]
0,[泪]瞬间觉得自己是废物
0,请更多的人记住他！[蜡烛] //@TOPFM1018小熊：[泪] //@姚晨:眼泪模糊了视线，不知该说什么才能宽慰这个7岁的孩子。只希望他知道，他的父亲是个好人，也是个尽职的好司机！他用自己的生命挽救了许多生命，可以说，他是个当之无愧的英雄！
0,我啥时候能去啊[抓狂]
0,前几天小圆脸去送修被我摔坏的电脑，经鉴定屏幕、主板都要换，键盘也不一定能用了，维修点来电话说修不修要给300元开箱费，最后一合计干脆不去取了。[衰]
0,有男版的么[哼] //@一毛不拔大师:同举报[怒]（我比右边还多了愤怒的表情）//@和菜头: 涉嫌侮辱和物化女性，已举报。 //@性感的钻石老爷爷:[哈哈][哈哈][哈哈][哈哈][哈哈][哈哈]
0,周日值大夜，不爽呀！[衰]
0,人品呀！大爆发吧！今天的飞机，身边不要再来一个大叔了……求美女！[泪]
0,[衰][衰] //@赵小仙在北京:?
0,回复@jw-liu2012:瞧就瞧！你中午在群里讲我坏话，@樊小胖胖 @MUSICAT臭臭 @阳光caddie 都可以作证，我手机坏了不能上网不能说话不等于怕你！！！[闪电][闪电][闪电]你等着的！[怒][怒][怒] //@jw-liu2012:回复@milkis珊珊:走着瞧
0,他涨了20%价钱卖我！原因是最后一瓶！欺负我外地人[抓狂][抓狂]我也是皇城根养大的妞！！！！//@骚气的Tommy哥:!!!!!乱花钱！！！不让回家！！！[鄙视]
0,#Harbin Day12#经过12天的早上5:50~6:10的内心纠结@~#*※□％神马的，今天终于爬起来去了一次早市！~[泪]寒风已经让人们开始寻找温暖的阳光，人家眼中的平常事，也能成为自己眼中的风景。早上在吃大果子和豆腐脑时，坐在同桌的阿姨和我们拉起家常，聊到她87高寿的参谋长爸爸。[心]
0,自古圣贤多寂寞，唯有饮者留其名， 今天又喝多了[晕] 干杯！七叶香山[干杯][花心] 我在:http://t.cn/8k11dDd
0,吃完就开始忏悔的食物[偷笑]开荤第二天，忏悔中[怒]
0,"靠,堵到我想扔个?过去[抓狂]"
0,//@黄晓啸: //@上海8卦:[衰]
0,"99%的琐碎+1%的光芒 //@麦迪逊八卦综合症:坦率说：我也经常很lost,,,,,, 比如，今天收到高卢?丝对我的签证申请的拒绝！！！ MLGBD,,,,我本来是想在下周在地中海边上重走海滩，追寻一下@范冰冰工作室 范爷留下的那缕扑鼻的清香的！！ 竟然不给我pass!!! MLGBD [可?][?][?][?][怒][怒]"
0,怒骂。//@蒲克puke:这些杀狗的畜生们：你们不得好死！//@陈寒柏: 这些不得好死的！他们的家人肯定让狗草过！ //@黑妹小乖妈:@去痛片的上级 我该怎么骂，教我[怒骂] //@李贝Poseidon: 他们全家都这么死！ //@吉祥134578:这些人的儿女也会这样死 //@Easy刘心刚:你妈B！不是人 [怒][怒][怒][怒][怒]
0,我现在堵加油站这儿呢？悲催吗？[泪]@袁小虎儿
0,回复@景上o:[泪]我只能遥祝：K歌会顺利！下次等我哈！[呵呵] //@景上o:回复@love映霓:在浙江。哈哈。来不。组团欢迎
0,//@-过客-------------------------：我靠，是真的吗？//@yoyostar:[怒][怒][怒][怒] 这不属于故意杀人呢么//@ALLEN_朱子文: 可以说脏话么
0,刚还在庆幸今天很顺利，结果一走到汶川银杏乡就遭堵起了，据说又是因为前方交通事故[委屈][泪]。开车啊，还真的应该注意下车速，否则害人害己
